商品ID,卖家ID,订单ID,客户ID,订单状态,下单时间,订单审核时间,发货时间,客户收货时间,预计送达时间,客户唯一ID,客户邮编前缀,客户城市,客户州,评论ID,评分,评论标题,评论内容,评论创建日期,评论回复时间,支付顺序号,支付类型,分期数,支付金额,订单项ID,商品价格,运费,卖家邮编前缀,卖家城市,卖家州,商品类别,商品名长度,商品描述长度,商品图片数量,商品重量(g),商品长度(cm),商品高度(cm),商品宽度(cm)
7f72a8900b3d2fc8fa2635b7836d6e6e,81783131d2a97c8d44d406a4be81b5d9,ca27a287674894b782ade649665cdb1e,471677705f50f979685879970f0d56b4,delivered,2018-08-15 10:06:00,2018-08-15 10:24:19,2018-08-16 14:25:00,2018-08-17 23:34:00,2018-08-20 00:00:00,db1b1fac87eb5c686792555f51ae2569,20241,rio de janeiro,RJ,2e7d87a1ee58927a51926e796e476ace,1,trocaram a serie da bonec,"Olá boa tarde
n veio a boneca serie 2 e sim a serie 3",2018-08-18 00:00:00,2018-08-21 16:01:05,1.0,credit_card,3.0,74.3,1,66.41,7.89,18015,sorocaba,SP,brinquedos,38.0,571.0,1.0,147.0,14.0,10.0,12.0
7f72a8900b3d2fc8fa2635b7836d6e6e,7299e27ed73d2ad986de7f7c77d919fa,0436c197b0ba8265af9fa94b7f444866,d2bc0da79a4e2ae1e11523f27454311b,delivered,2018-08-07 15:54:00,2018-08-07 16:05:22,2018-08-08 14:52:00,2018-08-16 20:08:00,2018-08-24 00:00:00,8cabd14272f05262621ffa151546bac6,28633,nova friburgo,RJ,8094797660b57a0099a766bb217303ae,1,"Consta que chegou, mas na",CONSTA QUE FOI ENTREGUE MAS NÃO CHEGOU NADA,2018-08-17 00:00:00,2018-08-20 18:28:27,1.0,credit_card,8.0,83.55,1,64.99,18.56,38440,araguari,MG,brinquedos,38.0,571.0,1.0,147.0,14.0,10.0,12.0
7f72a8900b3d2fc8fa2635b7836d6e6e,7299e27ed73d2ad986de7f7c77d919fa,b904f1d4eae5c3b0b494496e96606528,9f6eee61868a4161618844b56154ff08,delivered,2018-08-09 13:44:00,2018-08-09 14:26:11,2018-08-10 12:59:00,2018-08-14 19:36:00,2018-08-20 00:00:00,702b073491f360532059ba3dec84492f,72005,brasilia,DF,37c0a202d75fad0296a897f87b0587d3,5,profissa,surpreendente.,2018-08-15 00:00:00,2018-08-16 12:45:23,1.0,credit_card,8.0,83.55,1,64.99,18.56,38440,araguari,MG,brinquedos,38.0,571.0,1.0,147.0,14.0,10.0,12.0
7ff5f712c2c3e11035668702e6748204,1cbd32d00d01bb8087a5eb088612fd9c,2b73cfa36a63e2ba82be54965d188a7e,1fa95848d4c53e7acff1f018e33fbe35,delivered,2018-08-19 12:31:00,2018-08-20 11:35:21,2018-08-24 14:13:00,2018-08-27 23:58:00,2018-08-28 00:00:00,f2bdab365ae574d86fdd9d90c8f5be66,2840,sao paulo,SP,8a62cfa65a9b262cda137a3ae696f901,5,Recebi ,Chegou em tempo,2018-08-28 00:00:00,2018-09-03 01:18:17,1.0,credit_card,1.0,64.1,1,24.62,7.43,3363,sp / sp,SP,utilidades_domesticas,40.0,189.0,1.0,130.0,17.0,16.0,16.0
80033c8e73f5b367b3809549337f0122,edf96ef93ed595084bbcbd9224bd2894,025e095e20c6575abee30657b956b3ff,d74d3f409a5f2efa2445b8415108e184,delivered,2018-08-16 15:32:00,2018-08-16 16:23:56,2018-08-20 10:59:00,2018-08-21 20:41:00,2018-08-23 00:00:00,ee4fd9b375c5273d66ef1b20efd63516,3818,sao paulo,SP,e7d15b171ac1bfece1901e0c42c6600a,5,lannister.COM,produto entregue no prazo e igual ao anuncio! recomendo! top!!!!,2018-08-22 00:00:00,2018-08-27 21:08:13,1.0,boleto,1.0,172.14,1,160.0,12.14,1545,sao paulo,SP,esporte_lazer,58.0,379.0,1.0,1800.0,20.0,31.0,16.0
801f748b352e480bd143bcbb6fe86cbb,955fee9216a65b617aa5c0531780ce60,108c3238d247dead3fd7423cf8990c5b,2ce5691150e02ccb5c9035eec94c3194,delivered,2018-08-14 13:49:00,2018-08-14 14:04:33,2018-08-14 13:17:00,2018-08-23 16:06:00,2018-09-06 00:00:00,5396147addaa2351cb6bcc0d55d61167,89665,capinzal,SC,a336dda3724fd22c34bb81b857bb6386,5,Muito bom nota 10 para am,"Nota 10
",2018-08-24 00:00:00,2018-08-24 22:01:02,1.0,credit_card,1.0,30.23,1,12.0,18.23,4782,sao paulo,SP,beleza_saude,52.0,1059.0,5.0,300.0,16.0,9.0,11.0
803668f063859a1f96b67b83b71e86ef,df91910b6a03bb2e3358fa6a35e32f6f,198f0c6f61edd39b202f7ca9091f1ece,6995cb3bb43e00de50cdc447cea8cd74,delivered,2018-08-10 14:53:00,2018-08-10 15:05:18,2018-08-15 10:33:00,2018-08-20 22:57:00,2018-08-29 00:00:00,c0c869602b4783a319371776fb881952,24240,niteroi,RJ,305b07bcd637ae043703fddaf84867ed,5,Recomendo,Produto chegou correto e no prazo.,2018-08-21 00:00:00,2018-08-24 17:31:21,1.0,credit_card,4.0,94.74,1,78.0,16.74,9560,sao paulo,SP,utilidades_domesticas,38.0,138.0,1.0,1800.0,55.0,10.0,38.0
80459e1beff7fc5d0e2fbe676d043a64,fa1c13f2614d7b5c4749cbc52fecda94,1315d21afe8cc17fff429dac7ed6370f,3366fb066ed37d6ed3d2156d0cf1af20,delivered,2018-08-03 18:18:00,2018-08-07 06:10:21,2018-08-07 12:56:00,2018-08-17 22:11:00,2018-09-05 00:00:00,f774a1b6de038bc38320ec8751c6df8b,65760,presidente dutra,MA,0bc41ca6b380f72e8d4518d90432d357,5,Lindo😍😍😍😍,"Super feliz com o produto.
Obg.",2018-08-18 00:00:00,2018-08-19 01:45:04,1.0,boleto,1.0,714.23,1,658.9,55.33,13170,sumare,SP,relogios_presentes,53.0,627.0,1.0,350.0,16.0,12.0,12.0
80a96c144008b8446632f872d3b1a3ed,17ca9b9e9b9ef8fdb529001b49ebb50f,ae4b3fa4cd849e5cc41f1faa613d28e2,b4568e9ecb25a2c573896db7c2f22a2c,delivered,2018-08-21 01:12:00,2018-08-21 01:29:42,2018-08-21 14:47:00,2018-08-23 14:17:00,2018-09-03 00:00:00,daf29cfdedbcfa2c8b143442fbb1d239,5180,sao paulo,SP,e7920979cd5d1f58ecbf6b20003538e3,5,Muito satisfeita,"O produto é para uma pessoa, ainda não foi testado, espero que funcione bem num fogão por indução, que é o propósito. 
Obrigada a todos! Parceiro e lannister!! ",2018-08-24 00:00:00,2018-08-24 17:58:07,1.0,credit_card,10.0,123.51,1,104.97,18.54,32677,betim,MG,utilidades_domesticas,46.0,193.0,1.0,1025.0,25.0,23.0,25.0
80f258d43a984e2e7af7f1e1163e4018,e067ad2c1c0b48758eb1b5228bcf7a68,ea74d355b16bf9de1c103719173cb804,ce57da1d592e7f5a8606eca47d71664a,delivered,2018-08-06 10:10:00,2018-08-06 10:24:50,2018-08-14 10:56:00,2018-08-15 20:37:00,2018-08-17 00:00:00,263e9285d676558c0e6ff5d84b2ff4d0,2442,sao paulo,SP,7cf26d2fb410b28589fdbb9ae3e79d07,5,Otimo,"Otima loja para se comprar
A entrega é rapida
Parabéns ",2018-08-16 00:00:00,2018-08-19 00:11:47,1.0,credit_card,3.0,175.38,1,49.95,8.51,11045,santos,SP,pet_shop,59.0,805.0,1.0,1100.0,20.0,15.0,15.0
80fc21f90a43fdcfc623f11f5457db10,fa1c13f2614d7b5c4749cbc52fecda94,2a77dac3cf72264c6013ed1ee5fa8cad,90158a0e8d4a01321d361081d0ff2f64,delivered,2018-08-03 22:27:00,2018-08-03 22:35:18,2018-08-07 13:02:00,2018-08-15 17:56:00,2018-08-17 00:00:00,98bf5cbff159d8f79277af933854697b,51021,recife,PE,26494ce5718ca133c4bb501a1ff89036,5,Excelente ,"Produto conforme descrito, entrega rápida. ",2018-08-16 00:00:00,2018-08-16 21:10:45,1.0,credit_card,6.0,138.74,1,119.0,19.74,13170,sumare,SP,relogios_presentes,55.0,457.0,2.0,267.0,17.0,11.0,12.0
810e2944bca9850b934e1570ba372e7d,1025f0e2d44d7041d6cf58b6550e0bfa,ed4116f3f55e67e9a26b9f1891ba2497,125cc79e58f69c02004d42cb9d549f4f,delivered,2018-08-09 13:21:00,2018-08-20 15:55:42,2018-08-17 13:29:00,2018-08-31 00:14:00,2018-08-29 00:00:00,16216be2d60a31cdbdca0f6fb820726f,58187,picui,PB,8205de9e0f3004e2a2fdd8742015b574,3,Recomendo,"Recebi com 1 dia de atraso, mas fiquei satisfeita com o produto.",2018-08-31 00:00:00,2018-08-31 20:29:37,1.0,debit_card,1.0,157.57,1,78.0,83.47,3204,sao paulo,SP,moveis_decoracao,49.0,612.0,1.0,2200.0,30.0,35.0,30.0
810e2944bca9850b934e1570ba372e7d,1025f0e2d44d7041d6cf58b6550e0bfa,e760839bf2e95526c08cd98abaa16804,f9b066c171fb7629d7c1e494010e245c,delivered,2018-08-13 16:34:00,2018-08-14 04:50:20,2018-08-20 13:40:00,2018-08-21 14:10:00,2018-08-22 00:00:00,54eb010282ed1c4a38e101aa8b9aca37,13085,campinas,SP,86c939580304eb332f3fc6989f2446ec,5,Lindíssimo,"Adorei o pendente! Ainda não instalei, mas vai ficar maravilhoso na minha sala! =)",2018-08-22 00:00:00,2018-08-22 17:43:49,1.0,boleto,1.0,93.85,1,78.0,15.85,3204,sao paulo,SP,moveis_decoracao,49.0,612.0,1.0,2200.0,30.0,35.0,30.0
811ea06b526cf16fd375cbabb9b8a99f,f27e33c6d29b5138fa9967bcd445b6d5,72bab69c50432c6f94d8b50a5f84b69a,a7c125a0a07b75146167b7f04a7f8e98,delivered,2018-08-13 23:45:00,2018-08-13 23:55:13,2018-08-15 12:11:00,2018-08-17 20:03:00,2018-08-30 00:00:00,5c2991dbd08bbf3cf410713c4de5a0b5,22750,rio de janeiro,RJ,9aa20d5f7f7abeece2bf8ca9aff54c10,5,Recomendo,Produto chegou antes da data prevista.,2018-08-18 00:00:00,2018-09-01 03:09:31,1.0,credit_card,2.0,136.93,1,119.9,17.03,4273,sao paulo,SP,automotivo,58.0,1646.0,5.0,1200.0,16.0,9.0,31.0
81310f3abbc71bf476f866abfa353df9,612170e34b97004b3ba37eae81836b4c,bb01789fc0271409b394c7b283e9dd29,ac3e01509ab5a9e7bb1bb344048ef81d,delivered,2018-08-07 12:08:00,2018-08-07 12:24:47,2018-08-09 14:22:00,2018-08-14 22:13:00,2018-08-28 00:00:00,78226cd13665e08ed26c983b0d81f4e4,88702,tubarao,SC,504f63ec8702b40351d31faaeec10149,5,targaryen,"Rápida entrega, produto correto. Boa embalagem.",2018-08-15 00:00:00,2018-08-20 12:34:22,1.0,credit_card,6.0,147.85,1,178.5,19.35,93542,novo hamburgo,RS,eletronicos,49.0,415.0,3.0,389.0,20.0,14.0,20.0
813a30050677eb6996e12eea9ad400bf,01fdefa7697d26ad920e9e0346d4bd1b,48ea816d75222e26e37782d2ebe2ea5b,f352c906cb7fc6cd2a5c6418dae23102,delivered,2018-08-08 17:42:00,2018-08-08 17:55:09,2018-08-09 16:08:00,2018-08-15 21:51:00,2018-08-20 00:00:00,c16bb123fd0f6a23dce5ff04d9f43436,95330,veranopolis,RS,a0de9a38b1a31959931ed9fe07bcac4c,1,Produto com problema,"O produto apresentou problema no cabo de alimentação de energia, o mesmo liga e desliga diversas vezes durante o uso, nem pudemos testar ele na verdade, optamos por devolvê-lo, infelizmente!",2018-08-16 00:00:00,2018-08-19 01:53:11,1.0,credit_card,8.0,533.45,1,449.0,84.45,86050,londrina,PR,beleza_saude,59.0,1726.0,5.0,12000.0,65.0,30.0,40.0
8156560a597cfcc16981c907c4cae459,a3e9a2c700480d9bb01fba070ba80a0e,8c96e32cbba91af2ff0d72a45445d204,e3396866db806ab204f8b769bbca8e35,delivered,2018-08-19 14:19:00,2018-08-21 04:50:22,2018-08-23 07:59:00,2018-08-28 18:17:00,2018-08-31 00:00:00,da90f2535e719fd67092b67ec2541da2,13715,itobi,SP,0f88fe24b64e53ec856c93ab8c4b1534,5,Excelente,"Produto muito bom, perfeito, entrega rápida, antes da previsão.
Atendimento com muita atenção.
Recomendo.",2018-08-29 00:00:00,2018-08-29 23:22:47,1.0,boleto,1.0,197.38,1,179.0,18.38,14940,ibitinga,SP,cama_mesa_banho,49.0,259.0,1.0,2117.0,35.0,8.0,27.0
8173ca41cdb176462f9ae79821a48404,d566c37fa119d5e66c4e9052e83ee4ea,a498cd320a4937e66cb7b1013909a271,53502e3a5e34fccc01cdf19dcbf3c679,delivered,2018-08-16 11:56:00,2018-08-16 12:10:15,2018-08-16 15:06:00,2018-08-17 14:38:00,2018-08-21 00:00:00,9a5db76deec0f13d3e1df2367a984b8a,3728,sao paulo,SP,047daaddc21ccb400bbce35e6697465f,5,Entrega rápida,Comprei em um dia e já recebi no dia seguinte.,2018-08-18 00:00:00,2018-08-18 18:09:02,1.0,credit_card,1.0,43.41,1,35.9,7.51,4131,sao paulo,SP,esporte_lazer,57.0,382.0,2.0,150.0,20.0,10.0,20.0
818b2f7d6fe6abc4575e94c7dcccfcc4,00ee68308b45bc5e2660cd833c3f81cc,4387477eec4b3c89b39f3f454940d059,dbbbdb6ab9a7d8e3fc39a907f456bf19,delivered,2018-08-09 20:45:00,2018-08-20 15:56:29,2018-08-14 12:35:00,2018-08-15 14:56:00,2018-08-14 00:00:00,c1dffa0ed8695e4823f90ae4550e336e,5412,sao paulo,SP,e88b602ca3160acddcd03ea4179a95bc,4,tranquilo,"chegou um dia depois do prazo, mas em perfeito estado.",2018-08-16 00:00:00,2018-08-16 16:06:44,1.0,debit_card,1.0,222.02,1,99.0,16.96,3333,sao paulo,SP,cama_mesa_banho,36.0,89.0,1.0,1200.0,67.0,11.0,47.0
81a3d1dc085d3226530f23cd4af5030b,0d33a55da925bbf1ff02af5f6059fc7f,03e9790f0220543f057ebca9e29b459a,5c3662c3c0d32edf5dd9e7b13abcd4ef,delivered,2018-08-01 12:32:00,2018-08-01 13:24:21,2018-08-02 13:10:00,2018-08-03 17:52:00,2018-08-06 00:00:00,12e230ff1bbc20b7e71976c11e1eabbf,2937,sao paulo,SP,ffb9fb331d6b186d627da523807dfe71,5,Ótima loja,Adorei a rapidez e a qualidade do produto ,2018-08-04 00:00:00,2018-08-04 21:17:57,1.0,credit_card,1.0,44.9,1,35.9,9.0,5632,sao paulo,SP,brinquedos,44.0,232.0,3.0,547.0,22.0,13.0,21.0
81b6c7c058add831803fcbba6dcc1df2,da8622b14eb17ae2831f4ac5b9dab84a,660c1d7b1c79eac538006732c1246f32,e3ad13593ae3a76a29112cc827f33675,delivered,2018-08-13 20:46:00,2018-08-13 21:04:15,2018-08-15 05:41:00,2018-08-21 22:43:00,2018-08-31 00:00:00,6d11bcf1ed02f1388af8713f1c59bedf,72250,brasilia,DF,d0e7bdcf09b5c1625ff23ea4ad0b6c5b,5,Cortina,Muito bom. Foi exatamente o que pedi.,2018-08-22 00:00:00,2018-08-25 02:58:12,1.0,credit_card,4.0,138.5,1,114.9,23.6,13405,piracicaba,SP,cama_mesa_banho,60.0,235.0,1.0,1400.0,34.0,7.0,32.0
81de659bfde3389fc8614bfba92e585a,1025f0e2d44d7041d6cf58b6550e0bfa,50aac4af5f330951d508c0c255fde322,70bbc573466c79e7052d08317e650d97,delivered,2018-08-14 00:25:00,2018-08-14 00:35:17,2018-08-17 13:29:00,2018-08-26 12:52:00,2018-09-11 00:00:00,42669722f592114360451dba9cfb6f49,51020,recife,PE,9528c6f7377b78f7cc8c4d4540e0198b,4,Entrega rápida,A previsão para a entrega era para o dia 19/09/18 e me foi entregue no dia 26/08/18 em perfeito estado. Parabéns a todos! ,2018-08-27 00:00:00,2018-08-27 16:49:00,1.0,credit_card,2.0,289.41,1,230.0,59.41,3204,sao paulo,SP,moveis_decoracao,52.0,757.0,1.0,11450.0,45.0,35.0,45.0
81e32892fb8587aa24b175d42bb6bfcc,f8db351d8c4c4c22c6835c19a46f01b0,2ad2d3393253922f6f46941e23089bf0,fb61c3e862c5b609f053cc4717391c58,delivered,2018-08-15 14:04:00,2018-08-15 14:35:20,2018-08-17 12:04:00,2018-08-28 03:33:00,2018-09-04 00:00:00,09b0eb53e09f29ad6a59aee993efc3af,91530,porto alegre,RS,c27e3c1bd4a082e24d1083d0557308b4,5,Ótimo!! ,"Parabéns, recebi o produto antes da data prevista e tudo certinho. Obrigada!! ",2018-08-28 00:00:00,2018-08-29 00:09:03,1.0,credit_card,1.0,119.37,1,95.9,23.47,13324,salto,SP,utilidades_domesticas,46.0,602.0,1.0,2075.0,47.0,26.0,21.0
81f6e31d9c9f06fc5beb564d6c632cac,709e16e2b25c7474d980076c6bfc4806,aaa2176c2eedbba6fb84a3d63e01f433,a3c04788d340d72fb7aa4a9f4f30453a,delivered,2018-08-04 19:20:00,2018-08-04 19:35:18,2018-08-06 14:10:00,2018-08-09 19:14:00,2018-08-15 00:00:00,a07fcff691e2ea8553a134a00737c18c,4745,sao paulo,SP,ff3780db09611873139bb54ae240e865,5,Adoreii,"Ameiii o produto, já tinha tido outra antes!!",2018-08-10 00:00:00,2018-08-11 00:37:44,1.0,credit_card,1.0,56.87,1,43.9,12.97,16200,birigui,SP,esporte_lazer,46.0,677.0,2.0,250.0,25.0,10.0,15.0
81f869ddb8b8e77514002be908adbacc,34056b8b55c1775a22af2331670a799c,ce8157b7dce9a36c6ab802ad73f494e4,1958a7ca6c1d652df51a65950e9a0628,delivered,2018-08-14 21:18:00,2018-08-16 03:10:32,2018-08-16 14:14:00,2018-08-23 19:58:00,2018-09-05 00:00:00,9635cc2dc37d7d02dea728765b4055f2,73755,planaltina,GO,af91e4a6a15abbe6af99409ddd74592a,5,Otimo ,Tudo de bom.,2018-08-24 00:00:00,2018-08-24 23:24:59,1.0,boleto,1.0,84.44,1,64.8,19.64,16304,penapolis,SP,automotivo,56.0,752.0,2.0,825.0,60.0,8.0,33.0
81fa3a54b696e8510a2f5cd69b29337d,c60b801f2d52c7f7f91de00870882a75,919baca007d9525b6668c18f79a33197,144d6b2679193370edcdceae5c0a407b,delivered,2018-08-21 12:26:00,2018-08-21 12:50:22,2018-08-23 17:10:00,2018-08-30 12:03:00,2018-09-24 00:00:00,26a2b0baec2ef2e226f1297de4b6a86f,93700,campo bom,RS,2c573bdf789cae8761dc8357cc6d2663,1,Não recebi meu produto,Não recebi meu produto e ainda não respondem meus contatos. Horrível essa loja ,2018-08-31 00:00:00,2018-08-31 15:47:56,2.0,credit_card,8.0,163.82,2,200.0,27.83,7174,guarulhos,SP,relogios_presentes,48.0,252.0,1.0,375.0,20.0,12.0,13.0
826990bc0af28681bde1dcd66a336763,ea67327e24487bdfac5fbfa37ea124df,71690141b0ebadd9464cd3adb5c6b881,cde26ce8314756f40137e12ff2476bb4,delivered,2018-08-21 14:44:00,2018-08-21 14:55:14,2018-08-22 13:54:00,2018-08-27 14:19:00,2018-09-21 00:00:00,cab90641a6ae9955b949f5f8d6fe3181,6900,embu-guacu,SP,da7c81c79c794f338920d0c679943502,4,recomendo,........................................................................................................................................................................................................,2018-08-28 00:00:00,2018-08-31 13:02:03,1.0,credit_card,5.0,302.98,2,139.99,16.99,14940,ibitinga,SP,cama_mesa_banho,56.0,473.0,2.0,3733.0,37.0,16.0,19.0
826990bc0af28681bde1dcd66a336763,ea67327e24487bdfac5fbfa37ea124df,110217d362db03668a0c1388db3fa1bd,53d66b5ce010fe1b3a39afffe43bafdf,delivered,2018-08-18 16:04:00,2018-08-18 16:15:13,2018-08-20 16:15:00,2018-08-27 22:02:00,2018-09-04 00:00:00,4b3fdfc4f52dcab6630cd18c49a6f831,24315,niteroi,RJ,40d63e92a6f91601b3c5f267f048dc1f,5,Bom,Mercadoria entregue dentro do prazo estipulado.,2018-08-28 00:00:00,2018-08-31 11:55:56,1.0,credit_card,4.0,181.95,1,139.99,41.96,14940,ibitinga,SP,cama_mesa_banho,56.0,473.0,2.0,3733.0,37.0,16.0,19.0
826990bc0af28681bde1dcd66a336763,ea67327e24487bdfac5fbfa37ea124df,83329d0539a9b3f087f05db119bee0d6,c8881515a45dd6f97054f6501441e421,delivered,2018-08-14 17:49:00,2018-08-14 18:35:18,2018-08-15 13:55:00,2018-09-11 00:37:00,2018-08-24 00:00:00,6c56bc412d285dc4211c29a964a7837b,22783,rio de janeiro,RJ,876b6410109272fbe90c3cf4b4763939,1,Não recomendo,"Não recebi o produto até o momento. Sempre compro na lannister e as entregas costumam ser antes do prazo, mas desta vez, infelizmente, não cumpriram o prazo.",2018-08-26 00:00:00,2018-08-26 08:34:12,1.0,credit_card,12.0,181.95,1,139.99,41.96,14940,ibitinga,SP,cama_mesa_banho,56.0,473.0,2.0,3733.0,37.0,16.0,19.0
8273821fd2a32fbbc77ad8b743b2a1b9,fffd5413c0700ac820c7069d66d98c89,f57983ca82e3c9bb09abcdda9139de70,d77129c07a09045897df7b1ecf5b85dc,delivered,2018-08-11 20:50:00,2018-08-11 21:04:20,2018-08-13 14:49:00,2018-08-17 21:18:00,2018-08-22 00:00:00,0c7f5da7d9d33d16ddc25dfafcc513ce,3431,sao paulo,SP,1fa8330a0ff58acf91876225c9d1974d,5,Parabéns a toda equip,Equipe baratheon está de parabéns !!! Comparei mais vezes indicarei para as pessoas que conheço forte abraço a todos !,2018-08-18 00:00:00,2018-08-20 01:09:49,1.0,credit_card,3.0,113.7,1,89.0,24.7,13908,amparo,SP,utilidades_domesticas,37.0,335.0,4.0,7550.0,50.0,15.0,40.0
82b7108de9ec01ec6d7f4b01d72e4d3c,fa1c13f2614d7b5c4749cbc52fecda94,6ab1e9ffa5914f8b0f2c4f4eb98e5a2f,d21cba822a29720de6a03abd22ba057e,delivered,2018-08-03 21:23:00,2018-08-06 07:24:12,2018-08-07 12:56:00,2018-08-17 22:04:00,2018-09-05 00:00:00,5a5bf3bc05c89879f4d63206e24565ca,62875,chorozinho,CE,7013a0d90d84511a6abe2ef9df6ce0b1,4,Recomendo a loja,Entrega antes do prazo previsto.,2018-08-18 00:00:00,2018-08-20 12:51:26,1.0,credit_card,5.0,398.42,1,359.0,39.42,13170,sumare,SP,relogios_presentes,48.0,612.0,2.0,550.0,16.0,11.0,11.0
82c51c3938503a4ddc096fbed86428d6,cfe94489ddd337d1e29e12f2a7205d10,6fa25e5deedf726d264d6714ac4a8ab4,36a1d03f4dcccccd1051003dd90261e6,delivered,2018-08-03 13:18:00,2018-08-03 13:31:45,2018-08-06 15:18:00,2018-08-08 18:56:00,2018-08-08 00:00:00,f445fca991f571471ca3e790ad26cb74,5159,sao paulo,SP,38b57347a0c958b44cba2698726267b6,4,RECOMENDO,"INSTALEI NA CASA DE MEUS PAIS,ESPERO QUE FUNCIONE QUANDO PRECISAR,TOMARA QUE NUNCA PRECISE POIS GAZ VAZANDO É MUITO PERIGOSO!!!!",2018-08-09 00:00:00,2018-08-13 10:44:34,1.0,credit_card,6.0,323.55,2,99.0,8.85,3178,sao paulo,SP,construcao_ferramentas_seguranca,58.0,3530.0,4.0,300.0,16.0,11.0,11.0
82d5798b1ffcb66543a2f0d6198a3a07,aac51c486b672a9850d59f3e84b1cf88,846e3d199aae8a67c1d6a2ca48889bdf,07e1c3725f2f8d2e91fdb691f0b3152d,delivered,2018-08-24 20:24:00,2018-08-24 20:35:21,2018-08-27 10:44:00,2018-08-28 20:50:00,2018-08-31 00:00:00,6dc3025e3a2d87b9a372aeb03bea0e4e,1306,sao paulo,SP,71c2fbbcef8a8172367c811fbcb7f53b,5,Excelente,Recebi bem antes do prazo!! Recomendo 100%,2018-08-29 00:00:00,2018-08-30 00:44:33,1.0,credit_card,1.0,26.54,1,19.15,7.39,2752,sao paulo,SP,esporte_lazer,50.0,861.0,1.0,150.0,16.0,6.0,11.0
8323a7adeb57da21acea7e83563bed90,218d46b86c1881d022bce9c68a7d4b15,96329094267555553b0fec10591cc3b0,f18d5b1ad1ce464e75cba9062a5166b5,delivered,2018-08-10 12:05:00,2018-08-11 12:04:33,2018-08-13 17:43:00,2018-08-17 18:02:00,2018-08-22 00:00:00,b39adb9e36b90d48aca89f2dc0d6d9b5,6786,taboao da serra,SP,35d1f5d97322c7980c7216c0399aae72,5,Nota 10,Tudo conforme planejado,2018-08-18 00:00:00,2018-08-20 22:24:30,1.0,credit_card,2.0,58.98,1,46.0,12.98,14070,ribeirao preto,SP,fraldas_higiene,49.0,326.0,1.0,250.0,20.0,20.0,20.0
8370300e444c4394d3c3f878606a9601,4869f7a5dfa277a7dca6462dcf3b52b2,2ad833b9fd5613588e248a6973e94de4,21af5a6162295193843fcb0c06301dd0,delivered,2018-08-23 10:21:00,2018-08-23 10:35:14,2018-08-24 12:26:00,2018-08-29 17:04:00,2018-09-03 00:00:00,287de6b37e84b6042b32e6f4c665fb4e,13485,limeira,SP,59ff6058084032df459771bf139a4fc6,3,Bom,"Bom, comprei de presente para meu pai que está acostumado a usar relógio Orient automático, não gostou, pedi a devolução do produto",2018-08-30 00:00:00,2018-08-30 22:01:15,1.0,credit_card,8.0,314.66,1,299.9,14.76,14840,guariba,SP,relogios_presentes,45.0,344.0,2.0,250.0,16.0,9.0,12.0
839321c2db7b3b3eaff4944c3b052ecd,d25aa0aaacb370e912f8cf6efeba38b3,aea07e49bd6cb10236c4f58a429d3591,f7e057bf26b1240d01e6bccd5b632e1f,delivered,2018-08-06 13:56:00,2018-08-06 14:10:20,2018-08-08 12:34:00,2018-08-21 16:49:00,2018-08-17 00:00:00,fc80ae66fe91e88a9cd1ef0d3a402eb4,7032,guarulhos,SP,6c5fa518cfaba251ea78bb0273718342,1,Não recebi ,Enviaram para origem em Blumenau e estão pedindo pra eu retirar lá. Impossível ,2018-08-19 00:00:00,2018-08-21 09:34:16,1.0,credit_card,1.0,137.49,1,113.89,23.6,89108,massaranduba,SC,utilidades_domesticas,37.0,570.0,1.0,1291.0,23.0,23.0,20.0
839fbad388f1338ccabf6f95942b1003,bd149ed516d4c5d418d5781f8e18919f,5e119c2064983e3218e5a34c5b54b2a3,f074977c5816f58f6178ba9a212d4d73,delivered,2018-08-23 23:04:00,2018-08-24 01:05:16,2018-08-24 12:29:00,2018-08-29 18:12:00,2018-09-06 00:00:00,0a0d53341312e66e04b930625f0b5dac,35160,ipatinga,MG,b8c9e3f4cfde65c08ae97318037136d5,5,Porta Retratos,Ótimo produto!!! Chegou muito antes da data prevista!!!,2018-08-30 00:00:00,2018-09-03 13:31:02,1.0,credit_card,9.0,95.78,1,69.0,26.78,7241,guarulhos,SP,moveis_decoracao,37.0,360.0,1.0,4250.0,36.0,26.0,20.0
84c4e13ecfbf13c8e4039927f887154b,a0a14e50070f3225b3eabba5b85da517,dc9d98442e1b036b58ba9dadf51a52ef,7fff48e646846dd8b43891eaf34e71d6,delivered,2018-08-07 22:17:00,2018-08-07 22:30:13,2018-08-08 16:52:00,2018-08-11 18:45:00,2018-08-21 00:00:00,aaa42eb92a24abceefe71575b6042643,4045,sao paulo,SP,f68cd2536bc6484da07fe9894d051423,3,recomendo com ressalvas,"veio com uma peça quebrada, nada grave talvez na embalagem não tiveram cuidado",2018-08-12 00:00:00,2018-08-16 00:11:36,1.0,credit_card,2.0,62.16,1,44.05,18.11,81900,curitiba,PR,moveis_sala,60.0,1221.0,4.0,1100.0,54.0,11.0,11.0
